Gene_acc,Gene_id,DM1,DM2,DM3,Minus1,Minus2,Minus3,Desc
2838,Tb927.3.2080,358750.0,407600.0,383650.0,327020.0,357980.0,332930.0,"hypothetical protein, conserved"
2839,Tb927.3.2090,1521100.0,1567800.0,1652200.0,1693300.0,1696600.0,1728900.0,"Xaa-Pro aminopeptidase, putative"
2840,Tb927.3.2100,1487600.0,1557900.0,1625600.0,1597500.0,1580000.0,1621500.0,"hypothetical protein, conserved"
2841,Tb927.3.2110,455010.0,475060.0,499160.0,460780.0,433230.0,470490.0,Mitochondrial import inner membrane translocase subunit TIM50
2842,Tb927.3.2120,536260.0,557450.0,574690.0,546770.0,533560.0,544800.0,"hypothetical protein, conserved"
2843,Tb927.3.2130,585930.0,631450.0,668280.0,627820.0,634240.0,651280.0,"RNA pseudouridylate synthase, putative"
2844,Tb927.3.2140,29579.0,29528.0,34285.0,32057.0,32246.0,36369.0,"transcription activator, putative"
2845,Tb927.3.2150,1228800.0,1286400.0,1315300.0,1444000.0,1405800.0,1433800.0,"protein phosphatase 2C, putative"
2846,Tb927.3.2170,929320.0,965620.0,1016500.0,889410.0,921950.0,898940.0,"translation elongation factor EF-2, putative"
2847,Tb927.3.2180,772570.0,793900.0,849220.0,555490.0,530610.0,567970.0,"Mitochondrial ATP synthase subunit, putative"
2848,Tb927.3.2190,887750.0,959160.0,1004400.0,916630.0,936940.0,928360.0,Capping enzyme RNA triphosphatase 1
2849,Tb927.3.2200,644940.0,615010.0,682070.0,681700.0,603490.0,692810.0,"TPR repeat, putative"
2850,Tb927.3.2210,1628500.0,1711100.0,1765700.0,1846900.0,1770700.0,1806900.0,"KIF-1 binding protein C terminal, putative"
2851,Tb927.3.2220,618440.0,666190.0,651640.0,583280.0,578660.0,570140.0,eukaryotic translation initiation factor 3 subunit j
2852,Tb927.3.2230,5132500.0,5345100.0,5637300.0,7003900.0,6795400.0,7000000.0,"succinyl-CoA synthetase alpha subunit, putative"
2853,Tb927.3.2240,59358.0,61523.0,60276.0,45542.0,46175.0,44106.0,"BRO1-like domain containing protein, putative"
2854,Tb927.3.2260,634630.0,655580.0,703460.0,549330.0,551640.0,570480.0,"Mitochondrial SSU ribosomal protein, putative"
2855,Tb927.3.2270,281480.0,294410.0,312120.0,283280.0,267090.0,285270.0,"hypothetical protein, conserved"
2856,Tb927.3.2280,245770.0,266320.0,274320.0,252770.0,250610.0,257390.0,"vacuolar sorting protein 33 , putative"
2857,Tb927.3.2290,568590.0,598320.0,605480.0,549860.0,537080.0,557620.0,"chaperone protein DnaJ, putative"
2858,Tb927.3.2300,341210.0,370300.0,366930.0,386060.0,395070.0,385300.0,"DNL zinc finger, putative"
2859,Tb927.3.2310,1390300.0,1466000.0,1511300.0,1234300.0,1236900.0,1270400.0,parkin coregulated gene protein
2860,Tb927.3.2320,279770.0,317150.0,297370.0,288330.0,303610.0,281480.0,"COP9 signalosome complex subunit 2, putative"
2861,Tb927.3.2330,865150.0,899100.0,941450.0,786760.0,777040.0,814650.0,kinetoplastid kinetochore protein 17
2862,Tb927.3.2340,222060.0,243830.0,233790.0,239880.0,239180.0,232030.0,Peroxisome biogenesis protein 2
2863,Tb927.3.2350,271870.0,264460.0,287790.0,338060.0,322110.0,332200.0,"hypothetical protein, conserved"
2864,Tb927.3.2370,19446.0,24907.0,23592.0,13622.0,12930.0,11397.0,"hypothetical protein, conserved"
2865,Tb927.3.2390,205400.0,204970.0,214330.0,207610.0,208230.0,213400.0,"hypothetical protein, conserved"
2866,Tb927.3.2410,73416.0,80229.0,80769.0,69542.0,74903.0,75826.0,Peroxisome biogenesis factor 10
2867,Tb927.3.2420,440350.0,462060.0,482200.0,583300.0,574260.0,588310.0,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative"
2868,Tb927.3.2430,252680.0,269270.0,271530.0,255910.0,246710.0,250990.0,"Alsin, putative"
2869,Tb927.3.2440,1893900.0,1953800.0,2042300.0,1740800.0,1726700.0,1791300.0,AGC essential kinase 1
2870,Tb927.3.2470,1888700.0,2011500.0,2087200.0,1634900.0,1629100.0,1622900.0,Pumilio homology domain family member 8
2871,Tb927.3.2475,427950.0,460410.0,478010.0,439020.0,431670.0,444240.0,hypothetical protein
2872,Tb927.3.2477,52471.0,52668.0,53794.0,57511.0,51059.0,56564.0,hypothetical protein
2873,Tb927.3.2490,3201700.0,3461000.0,3470800.0,3482300.0,3521500.0,3455200.0,"hypothetical protein, conserved"
2874,Tb927.3.2600,8853600.0,9244000.0,9699100.0,9555500.0,9320500.0,9540900.0,"ATP-dependent DEAD/H RNA helicase, putative"
2875,Tb927.3.2630,216110.0,228830.0,240930.0,222500.0,216480.0,228100.0,"hypothetical protein, conserved"
2876,Tb927.3.2650,134130.0,131620.0,138920.0,177230.0,160220.0,170740.0,"cytochrome c oxidase copper chaperone, putative"
2877,Tb927.3.2660,498540.0,530990.0,554970.0,528560.0,537020.0,539860.0,"TatD related DNase, putative"
2878,Tb927.3.2670,1194800.0,1234100.0,1292200.0,1280500.0,1266400.0,1282200.0,"hypothetical protein, conserved"
2879,Tb927.3.2680,938070.0,995640.0,1017400.0,911720.0,926390.0,932450.0,"Ubiquitin-like domain containing protein, putative"
2880,Tb927.3.2690,301680.0,315820.0,339960.0,305020.0,304340.0,320620.0,"AGC/RSK family serine/threonine kinase, putative"
2881,Tb927.3.2700,50677.0,55830.0,59309.0,66675.0,67260.0,71847.0,"hypothetical protein, conserved"
2882,Tb927.3.2710,119470.0,128900.0,133100.0,95189.0,91353.0,97719.0,6-phosphofructo-2-kinase 2
2883,Tb927.3.2750,1491900.0,1613600.0,1640400.0,1504700.0,1525900.0,1536500.0,"hypothetical protein, conserved"
2884,Tb927.3.2770,221970.0,233230.0,237270.0,204550.0,199080.0,210090.0,Mitochondrial processome subunit 3
2885,Tb927.3.2780,206090.0,207230.0,217470.0,161430.0,153350.0,164720.0,"hypothetical protein, conserved"
2886,Tb927.3.2810,503890.0,524250.0,535760.0,473400.0,461230.0,493460.0,"hypothetical protein, conserved"
2887,Tb927.3.2820,26139.0,26131.0,33677.0,29997.0,23890.0,27492.0,"TFIIF-stimulated CTD phosphatase, putative"
2888,Tb927.3.2830,882400.0,951250.0,974610.0,833530.0,846590.0,842760.0,"brix domain containing protein, putative"
2889,Tb927.3.2840,364500.0,367890.0,385420.0,391270.0,400280.0,401280.0,"inorganic pyrophosphatase, putative"
2890,Tb927.3.2850,47318.0,49762.0,49853.0,49121.0,48192.0,46343.0,"Got1/Sft2-like family, putative"
2891,Tb927.3.2860,112430.0,117290.0,122000.0,117760.0,114660.0,120100.0,"hypothetical protein, conserved"
2892,Tb927.3.2870,107540.0,118410.0,119030.0,108020.0,106120.0,112550.0,"multicopper oxidase, putative"
2893,Tb927.3.2880,349340.0,368680.0,399810.0,348310.0,326230.0,338600.0,"Mitochondrial ATP synthase subunit, putative"
2894,Tb927.3.2890,994000.0,1019700.0,1071400.0,886430.0,835610.0,883170.0,"radial spoke protein RSP10, putative"
2895,Tb927.3.2900,2406200.0,2667400.0,2622500.0,2481600.0,2573000.0,2411700.0,eukaryotic translation initiation factor 2 subunit alpha
2896,Tb927.3.2950,1261800.0,1370400.0,1355000.0,1277500.0,1278600.0,1220000.0,ribonuclease inhibitor- like protein
2897,Tb927.3.2960,926670.0,960000.0,996660.0,1393100.0,1380400.0,1391200.0,inosine-adenosine-guanosine-nucleosidehydrolase
2898,Tb927.3.2980,365320.0,390030.0,378480.0,359110.0,354480.0,347840.0,mitochondrial carrier protein
2899,Tb927.3.3000,1937200.0,2054000.0,2106500.0,1965200.0,2019200.0,1965700.0,Putative intraflagellar transport protein C3
2900,Tb927.3.3020,96396.0,108120.0,106610.0,102620.0,103720.0,98559.0,"actin-like protein, putative"
2901,Tb927.3.3030,1361600.0,1486000.0,1500100.0,1138200.0,1151100.0,1121400.0,"phosphatidylcholine transfer protein, putative"
2902,Tb927.3.3040,353420.0,384710.0,390400.0,363810.0,380980.0,374430.0,"Right handed beta helix region, putative"
2903,Tb927.3.3050,122180.0,127060.0,130040.0,121230.0,122550.0,126720.0,kinetoplast ribosomal PPR-repeat containing protein 20
2904,Tb927.3.3060,246670.0,258610.0,271200.0,237230.0,232060.0,250350.0,"hypothetical protein, conserved"
2905,Tb927.3.3070,56928.0,65132.0,67455.0,60873.0,63446.0,59090.0,"3, 5-cyclic nucleotide phosphodiesterase, putative"
2906,Tb927.3.3080,178110.0,190280.0,197500.0,191210.0,182520.0,188820.0,"Serine/threonine-protein kinase NEK6, putative"
2907,Tb927.3.3090,25675.0,29132.0,31433.0,27838.0,27212.0,28223.0,"helicase, putative"
2908,Tb927.3.3100,927280.0,898650.0,1006200.0,1011700.0,916850.0,1015000.0,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
2909,Tb927.3.3110,872180.0,908240.0,954580.0,907240.0,861860.0,917140.0,"Condensin complex subunit 3, putative"
2910,Tb927.3.3120,220940.0,228780.0,238860.0,199910.0,197360.0,200010.0,"hypothetical protein, conserved"
2911,Tb927.3.3130,3377900.0,3576500.0,3642000.0,3360400.0,3427600.0,3400000.0,Present in the outer mitochondrial membrane proteome 24
2912,Tb927.3.3140,83559.0,89495.0,87069.0,88652.0,81238.0,78880.0,"hypothetical protein, conserved"
2913,Tb927.3.3150,318470.0,325040.0,349500.0,328100.0,319380.0,335140.0,"hypothetical protein, conserved"
2914,Tb927.3.3160,230880.0,233130.0,247690.0,241420.0,245530.0,254700.0,Nuclear poly(A) polymerase 1
2915,Tb927.3.3170,1399700.0,1461900.0,1540900.0,1374500.0,1379300.0,1411200.0,SUMO-interacting motif-containing protein
2916,Tb927.3.3180,839540.0,858690.0,932600.0,888860.0,859110.0,909930.0,Nucleoporin NUP98
2917,Tb927.3.3190,2091700.0,2125100.0,2258900.0,2289400.0,2228700.0,2231000.0,"Serine/threonine-protein kinase NEK7, putative"
2918,Tb927.3.3200,647840.0,683100.0,702710.0,551830.0,551970.0,570930.0,"Domain of unknown function (DUF4586), putative"
2919,Tb927.3.3220,1431200.0,1524200.0,1550500.0,1619900.0,1609900.0,1626300.0,"RNA polymerase-associated protein CTR9, putative"
2920,Tb927.3.3230,1103700.0,1155900.0,1181100.0,1143600.0,1149000.0,1162300.0,"NOL1/NOP2/sun family, putative"
2921,Tb927.3.3250,92662.0,100530.0,97496.0,113600.0,106440.0,111610.0,"hypothetical protein, conserved"
2922,Tb927.3.3270,5495600.0,5917000.0,5965100.0,5572900.0,5694600.0,5431000.0,"ATP-dependent 6-phosphofructokinase, glycosomal"
2923,Tb927.3.3280,814350.0,883850.0,865150.0,799500.0,807260.0,788460.0,"vacuolar protein sorting-associated protein 4, putative"
2924,Tb927.3.3290,337570.0,350650.0,357540.0,342690.0,325100.0,333960.0,"protein kinase, putative"
2925,Tb927.3.3300,1027200.0,1081200.0,1119100.0,1070500.0,1064900.0,1056000.0,Flagellum attachment zone protein 19
2926,Tb927.3.3320,5216600.0,5410000.0,5578400.0,4321200.0,4201500.0,4307600.0,"60S ribosomal protein L13, putative"
2927,Tb927.3.3330,1119400.0,1162700.0,1234300.0,1294900.0,1265700.0,1239700.0,"heat shock protein 20, putative"
2928,Tb927.3.3340,681570.0,755790.0,748520.0,605790.0,631910.0,620980.0,"3, 5-cyclic nucleotide phosphodiesterase, putative"
2929,Tb927.3.3350,115120.0,130250.0,129870.0,117350.0,120560.0,124920.0,"hypothetical protein, conserved"
2930,Tb927.3.3360,422800.0,444910.0,453300.0,392820.0,386550.0,378810.0,"acyltransferase, putative"
2931,Tb927.3.3370,728490.0,759740.0,817720.0,816650.0,818060.0,808380.0,"hypothetical protein, conserved"
2932,Tb927.3.3390,1088300.0,1154200.0,1175100.0,1013400.0,1034000.0,1011300.0,"kinesin, putative"
2933,Tb927.3.3400,128850.0,151450.0,145980.0,119520.0,124900.0,126720.0,"kinesin, putative"
2934,Tb927.3.3410,1985600.0,2137400.0,2131700.0,1852700.0,1871100.0,1832400.0,"aspartyl aminopeptidase, putative"
2935,Tb927.3.3440,407120.0,439740.0,449590.0,392830.0,403600.0,415960.0,"phytanoyl-CoA dioxygenase (PhyH), putative"
2936,Tb927.3.3450,2650300.0,2541700.0,2895800.0,3219100.0,2893100.0,3202900.0,"ADP-ribosylation factor-like protein 3, putative"
2937,Tb927.3.3460,2157300.0,2386800.0,2310400.0,2305000.0,2470300.0,2229300.0,"succinate dehydrogenase flavoprotein subunit, putative"
2938,Tb927.3.3480,66654.0,75356.0,80866.0,70441.0,68828.0,74146.0,"U2 small nuclear ribonucleoprotein B, putative"
2939,Tb927.3.3490,3920000.0,4234800.0,4220200.0,3799700.0,3848500.0,3743500.0,High mobility group protein TDP1
2940,Tb927.3.3500,134660.0,148900.0,146000.0,135830.0,145490.0,138460.0,"hypothetical protein, conserved"
2941,Tb927.3.3510,343150.0,363160.0,376410.0,376140.0,368150.0,383080.0,"hypothetical protein, conserved"
2942,Tb927.3.3520,286650.0,299610.0,298110.0,299220.0,297820.0,293560.0,Present in the outer mitochondrial membrane proteome 25
2943,Tb927.3.3540,447730.0,449110.0,491700.0,512940.0,473340.0,521500.0,Nucleoporin NUP53b
2944,Tb927.3.3550,314220.0,336750.0,343660.0,352170.0,356750.0,349260.0,"hypothetical protein, conserved"
2945,Tb927.3.3560,2438900.0,2592300.0,2707900.0,2778400.0,2736600.0,2787800.0,"U-box domain containing protein, putative"
2946,Tb927.3.3570,302210.0,323610.0,318820.0,214580.0,214040.0,218080.0,"hypothetical protein, conserved"
2947,Tb927.3.3580,4932500.0,5305700.0,5329700.0,4773500.0,4854000.0,4736300.0,"heat shock protein 90, putative"
2948,Tb927.3.3590,1722700.0,1817300.0,1902400.0,1757500.0,1755300.0,1794400.0,"U3 small nucleolar ribonucleoprotein protein MPP10, putative"
2949,Tb927.3.3610,805770.0,821410.0,880020.0,1069800.0,1039100.0,1073600.0,"peroxisomal targeting signal 2 receptor, putative"
2950,Tb927.3.3630,444320.0,485660.0,488850.0,497810.0,508700.0,531200.0,"Elongation factor Ts, mitochondrial, putative"
2951,Tb927.3.3640,178230.0,188570.0,194960.0,176040.0,177130.0,179910.0,bardet-biedl syndrome 7 protein
2952,Tb927.3.3650,202070.0,203260.0,227040.0,190030.0,178750.0,183350.0,"hypothetical protein, conserved"
2953,Tb927.3.3660,348020.0,339010.0,380550.0,293530.0,288470.0,315420.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
2954,Tb927.3.3670,1692100.0,1792600.0,1805800.0,1630100.0,1632600.0,1623200.0,Triple RNA binding domain protein 3
2955,Tb927.3.3680,154050.0,160890.0,174130.0,137060.0,127680.0,135580.0,"hypothetical protein, conserved"
2956,Tb927.3.3690,1581900.0,1646800.0,1718200.0,1427600.0,1406900.0,1442100.0,"flagellar radial spoke protein-like, putative"
2957,Tb927.3.3710,130570.0,139310.0,143300.0,134760.0,134010.0,140390.0,"Scavenger mRNA decapping enzyme C-term binding, putative"
2958,Tb927.3.3740,536000.0,560670.0,559720.0,697490.0,693160.0,704230.0,"Zinc-finger double-stranded RNA-binding, putative"
2959,Tb927.3.3750,695330.0,705590.0,752940.0,737930.0,713030.0,746890.0,"paraflagellar rod component, putative"
2960,Tb927.3.3780,3107400.0,3272000.0,3407300.0,3503800.0,3523700.0,3548800.0,"tryparedoxin 1a, putative"
2961,Tb927.3.3790,1665500.0,1720600.0,1785100.0,1801700.0,1770200.0,1806800.0,"hypothetical protein, conserved"
2962,Tb927.3.3800,205950.0,223390.0,228520.0,187150.0,186140.0,197420.0,"hypothetical protein, conserved"
2963,Tb927.3.3820,594970.0,645480.0,668620.0,827420.0,844880.0,796030.0,"hypothetical protein, conserved"
2964,Tb927.3.3830,361030.0,376460.0,391260.0,346880.0,343760.0,361770.0,"hypothetical protein, conserved"
2965,Tb927.3.3840,216170.0,232520.0,228360.0,195180.0,191700.0,196320.0,"Family of unknown function (DUF572), putative"
2966,Tb927.3.3850,629390.0,690090.0,656540.0,552740.0,564060.0,554840.0,COPII coat assembly protein sec16
2967,Tb927.3.3880,212430.0,206740.0,235270.0,205850.0,194990.0,210010.0,"hypothetical protein, conserved"
2968,Tb927.3.3890,545090.0,552460.0,577440.0,502850.0,483600.0,517800.0,"hypothetical protein, conserved"
2969,Tb927.3.3900,2293800.0,2332000.0,2459000.0,2402500.0,2334000.0,2396300.0,"carnitine O-palmitoyltransferase II, putative"
2970,Tb927.3.3910,120600.0,129270.0,137030.0,111830.0,107500.0,112950.0,DNA-directed RNA polymerase III subunit RPC6
2971,Tb927.3.3940,217060.0,226130.0,236540.0,232580.0,237570.0,235390.0,"RNA-binding protein, putative"
2972,Tb927.3.3950,949780.0,970960.0,1004600.0,849100.0,869620.0,863900.0,"hypothetical protein, conserved"
2973,Tb927.3.3970,475040.0,496020.0,519170.0,579120.0,561380.0,575040.0,"Cell growth-regulating nucleolar protein, putative"
2974,Tb927.3.4000,254680.0,236890.0,280870.0,223910.0,190280.0,232480.0,"clathrin coat assembly protein ap19, putative"
2975,Tb927.3.4020,701390.0,741740.0,746300.0,605670.0,621610.0,610050.0,"phosphatidylinositol 4-kinase alpha, putative"
2976,Tb927.3.4030,1603300.0,1678500.0,1753000.0,1557000.0,1541000.0,1590900.0,"hypothetical protein, conserved"
2977,Tb927.3.4040,1393700.0,1481600.0,1532800.0,1420800.0,1423100.0,1464100.0,"Ankyrin repeats (3 copies), putative"
2978,Tb927.3.4060,297990.0,313520.0,316120.0,282980.0,274880.0,291760.0,asparagine synthetase domain-containing protein 1
2979,Tb927.3.4100,913100.0,894270.0,977890.0,1064100.0,995010.0,1074600.0,"Pyruvate transporter, putative"
2980,Tb927.3.4120,173570.0,189400.0,199540.0,233600.0,235060.0,239410.0,"hypothetical protein, conserved"
2981,Tb927.3.4130,113700.0,157940.0,130490.0,92356.0,88608.0,92967.0,"hypothetical protein, conserved"
2982,Tb927.3.4140,252700.0,277840.0,271180.0,254420.0,246370.0,254930.0,"hypothetical protein, conserved"
2983,Tb927.3.4150,52609.0,52228.0,53404.0,56701.0,54665.0,61154.0,"hypothetical protein, conserved"
2984,Tb927.3.4160,1086200.0,1112800.0,1149000.0,1042600.0,1029400.0,1038300.0,"XPC-binding domain/UBA/TS-N domain containing protein, putative"
2985,Tb927.3.4170,117320.0,112250.0,136200.0,143250.0,151700.0,151300.0,CRK9-associated protein
2986,Tb927.3.4190,1033900.0,1084800.0,1118200.0,1161200.0,1172000.0,1157500.0,"endosomal integral membrane protein, putative"
2987,Tb927.3.4200,39921.0,43506.0,42924.0,30726.0,30116.0,32260.0,"Integral membrane protein S linking to the trans Golgi network, putative"
2988,Tb927.3.4210,444410.0,469430.0,485700.0,462640.0,457860.0,475110.0,"hypothetical protein, conserved"
2989,Tb927.3.4230,257710.0,270590.0,286930.0,266540.0,260060.0,275790.0,"serine peptidase, clan SB, family S8-like protein"
2990,Tb927.3.4240,255050.0,257070.0,273220.0,257150.0,259260.0,266980.0,"thioredoxin, putative"
2991,Tb927.3.4250,369160.0,385560.0,399560.0,426310.0,412160.0,421300.0,"hypothetical protein, conserved"
2992,Tb927.3.4260,609930.0,663610.0,701630.0,648880.0,696460.0,650670.0,Acetyl-CoA hydrolase
2993,Tb927.3.4270,1518100.0,1648700.0,1642700.0,1318000.0,1344800.0,1328000.0,"hypothetical protein, conserved"
2994,Tb927.3.4330,11001000.0,11476000.0,11915000.0,10456000.0,10344000.0,10565000.0,Paraflagellar rod protein 1-5
2995,Tb927.3.4340,353630.0,387720.0,368370.0,305410.0,329780.0,302370.0,"diphthamide synthesis protein, putative"
2996,Tb927.3.4360,1605800.0,1833000.0,1748000.0,1441800.0,1545900.0,1380100.0,"40S ribosomal protein S15A, putative"
2997,Tb927.3.4380,646220.0,687080.0,708980.0,709380.0,702900.0,704170.0,"sorting assembly machinery 50 kDa subunit, putative"
2998,Tb927.3.4390,965590.0,1022800.0,1069100.0,1084600.0,1079400.0,1068700.0,dihydrolipoamide dehydrogenase
2999,Tb927.3.4400,236270.0,251420.0,258920.0,228240.0,226850.0,227640.0,"basal body component, putative"
3000,Tb927.3.4410,323610.0,336660.0,363100.0,280220.0,287160.0,301130.0,"pre-RNA processing PIH1/Nop17, putative"
3001,Tb927.3.4420,461260.0,477460.0,500230.0,463590.0,458310.0,471990.0,"hypothetical protein, conserved"
3002,Tb927.3.4440,119080.0,128740.0,173200.0,112340.0,98303.0,111680.0,"hypothetical protein, conserved"
3003,Tb927.3.4450,125180.0,137500.0,135470.0,122380.0,121360.0,121340.0,"hypothetical protein, conserved"
3004,Tb927.3.4490,265830.0,290840.0,298610.0,290440.0,286320.0,293810.0,"protein farnesyltransferase alpha subunit, putative"
3005,Tb927.3.4500,6244900.0,6542100.0,6799400.0,8002500.0,7855000.0,7824600.0,"Fumarate hydratase class I, cytosolic"
3006,Tb927.3.4510,69475.0,73790.0,70860.0,64734.0,61387.0,64194.0,"hypothetical protein, conserved"
3007,Tb927.3.4540,49136.0,49776.0,50961.0,51322.0,51087.0,56924.0,"NOL1/NOP2/sun family, putative"
3008,Tb927.3.4550,355620.0,379050.0,391030.0,307670.0,316760.0,312580.0,kinetoplast ribosomal PPR-repeat containing protein 6
3009,Tb927.3.4560,382310.0,409120.0,421800.0,530300.0,527360.0,530600.0,"5-AMP-activated protein kinase catalytic subunit alpha, putative"
3010,Tb927.3.4580,293340.0,299640.0,320680.0,311760.0,304830.0,317180.0,"hypothetical protein, conserved"
3011,Tb927.3.4590,333670.0,341530.0,363180.0,572180.0,556570.0,585190.0,"hypothetical protein, conserved"
3012,Tb927.3.4600,1235500.0,1310400.0,1372400.0,1980800.0,1966000.0,2010200.0,"hypothetical protein, conserved"
3013,Tb927.3.4620,364320.0,381630.0,388970.0,449470.0,451660.0,455150.0,"AAA domain containing protein, putative"
3014,Tb927.3.4630,1123800.0,1190500.0,1258100.0,2045900.0,2045000.0,2051100.0,"UDP-glucose:glycoprotein glucosyltransferase, putative"
3015,Tb927.3.4640,186940.0,204990.0,214420.0,323650.0,310580.0,323850.0,"VIT family, putative"
3016,Tb927.3.4650,255330.0,281880.0,297530.0,431280.0,464150.0,451140.0,"C-8 sterol isomerase, putative"
3017,Tb927.3.4660,280880.0,297890.0,305050.0,451320.0,443750.0,472890.0,"WD domain, G-beta repeat, putative"
3018,Tb927.3.4680,1593900.0,1641600.0,1771600.0,2978200.0,2887900.0,2907800.0,"RAB GDP dissociation inhibitor alpha, putative"
3019,Tb927.3.4690,33933.0,36900.0,36218.0,48321.0,51241.0,51427.0,"DTW domain containing protein, putative"
3020,Tb927.3.4700,104170.0,107590.0,120510.0,207240.0,194550.0,198160.0,"Domain of unknown function (DUF4379), putative"
3021,Tb927.3.4710,544620.0,588620.0,612020.0,686130.0,687740.0,707190.0,Flagellum attachment zone protein 23
3022,Tb927.3.4720,239630.0,252480.0,277320.0,436680.0,397010.0,443100.0,dynamin-1-like protein
3023,Tb927.3.4760,3037200.0,3211200.0,3321000.0,5657700.0,5658200.0,5563300.0,dynamin-1-like protein
3024,Tb927.3.4770,302660.0,303160.0,318910.0,469820.0,457270.0,467260.0,leucine-rich repeat-containing protein
3025,Tb927.3.4780,182600.0,203250.0,199440.0,264690.0,274060.0,259340.0,"NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative"
3026,Tb927.3.4790,1665700.0,1705900.0,1835200.0,3477300.0,3468500.0,3458900.0,"Aminopeptidase M1, putative"
3027,Tb927.3.4800,116310.0,125210.0,124470.0,168990.0,170020.0,168650.0,"hypothetical protein, conserved"
3028,Tb927.3.4810,68874.0,74022.0,80446.0,70530.0,66314.0,66792.0,dna replication complex gins protein sld5
3029,Tb927.3.4820,246280.0,260340.0,284310.0,453750.0,431900.0,474890.0,"acyltransferase, putative"
3030,Tb927.3.4840,1200700.0,1304600.0,1320500.0,2149700.0,2188500.0,2114500.0,"ubiquitin carboxyl-terminal hydrolase, putative"
3031,Tb927.3.4850,865050.0,860740.0,949500.0,1638500.0,1567400.0,1633400.0,"enoyl-CoA hydratase, mitochondrial precursor, putative"
3032,Tb927.3.4860,85415.0,84780.0,87082.0,147520.0,142650.0,149470.0,mitogen-activated protein kinase kinase 1
3033,Tb927.3.4870,89211.0,98254.0,99465.0,175840.0,174980.0,178350.0,"hypothetical protein, conserved"
3034,Tb927.3.4880,425060.0,440130.0,470270.0,701570.0,667890.0,710340.0,"nucleosome assembly protein (NAP), putative"
3035,Tb927.3.4890,175120.0,188130.0,193660.0,224470.0,225610.0,223740.0,"ubiquinone biosynthesis protein COQ7 homolog, putative"
3036,Tb927.3.4900,88436.0,94796.0,100570.0,123970.0,121390.0,121310.0,"tRNA isopentenyltransferase, putative"
3037,Tb927.3.4910,303510.0,321440.0,347060.0,567570.0,566130.0,569720.0,"signal peptide peptidase, putative"
3038,Tb927.3.4920,943370.0,1030600.0,1025900.0,1768900.0,1833300.0,1739100.0,"LETM1 and EF-hand domain-containing protein 1, putative"
3039,Tb927.3.4940,633640.0,714670.0,695060.0,1079400.0,1072000.0,1085300.0,"5-histidylcysteine sulfoxide synthase, putative"
3040,Tb927.3.4950,505850.0,530940.0,565380.0,774390.0,757420.0,783420.0,"hypothetical protein, conserved"
3041,Tb927.3.4960,339070.0,363840.0,371240.0,339900.0,351860.0,321400.0,"kinesin, putative"
3042,Tb927.3.4970,1125600.0,1202400.0,1237200.0,1330700.0,1311000.0,1354300.0,"hypothetical protein, conserved"
3043,Tb927.3.4980,670050.0,704440.0,719720.0,773620.0,778840.0,778130.0,"hypothetical protein, conserved, frameshift"
3044,Tb927.3.4990,850140.0,914010.0,920650.0,928640.0,926330.0,927730.0,"oxidoreductase, putative"
3045,Tb927.3.5000,66759.0,70918.0,73153.0,72238.0,67946.0,70895.0,"hypothetical protein, conserved"
3046,Tb927.3.5010,924820.0,984520.0,997820.0,803630.0,813470.0,809190.0,"hypothetical protein, conserved"
3047,Tb927.3.5020,2055500.0,2144300.0,2194700.0,1983900.0,2002600.0,2051200.0,Flagellar Member 6
3048,Tb927.3.5030,333490.0,354820.0,368230.0,361430.0,353840.0,360960.0,KU70 protein
3049,Tb927.3.5040,542530.0,581850.0,592560.0,504490.0,514890.0,533760.0,"hypothetical protein, conserved"
3050,Tb927.3.5050,7577500.0,8035900.0,8256500.0,6597800.0,6576200.0,6618200.0,60S ribosomal protein L4
3051,Tb927.3.5060,1608100.0,1634200.0,1708300.0,1793500.0,1722200.0,1778300.0,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative"
3052,Tb927.3.5070,497730.0,507360.0,531920.0,559630.0,516370.0,560480.0,"hypothetical protein, conserved"
3053,Tb927.3.5090,920140.0,909780.0,1030200.0,1019900.0,986920.0,1033100.0,"tryparedoxin 2, putative"
3054,Tb927.3.5100,250290.0,253760.0,279930.0,269190.0,276720.0,270410.0,tfiih basal transcription factor complex helicase xpb subunit
3055,Tb927.3.5120,139060.0,142630.0,153080.0,140260.0,145930.0,154820.0,"Ankyrin repeats (3 copies), putative"
3056,Tb927.3.5130,599820.0,659350.0,643940.0,548310.0,584130.0,568670.0,"exonuclease, putative"
3057,Tb927.3.5150,294360.0,321460.0,328670.0,297200.0,300630.0,295530.0,"exonuclease, putative"
3058,Tb927.3.5160,259130.0,280040.0,279530.0,244930.0,248700.0,251440.0,Basal body protein
3059,Tb927.3.5180,1442400.0,1494900.0,1615300.0,1631500.0,1531900.0,1644400.0,ADF/Cofilin
3060,Tb927.3.5190,271450.0,290410.0,307240.0,284690.0,276730.0,284430.0,"hypothetical protein, conserved"
3061,Tb927.3.5220,100430.0,101980.0,109840.0,100420.0,104070.0,100980.0,"hypothetical protein, conserved"
3062,Tb927.3.5240,1005400.0,1096000.0,1112300.0,977490.0,989890.0,982900.0,kinetoplast ribosomal PPR-repeat containing protein 8
